symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
SLC35B2	solute carrier family 35, member B2	347734	ENSG00000157593	cellular component	organelle	GO:0043226	0.0097
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	organelle	GO:0043226	0.0097
DLG4	discs, large homolog 4 (Drosophila)	1742	ENSG00000132535	cellular component	organelle	GO:0043226	0.0097
SLC11A2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	4891	ENSG00000110911	cellular component	organelle	GO:0043226	0.0097
HSPB3	heat shock 27kDa protein 3	8988	ENSG00000169271	cellular component	organelle	GO:0043226	0.0097
HMG20A	high mobility group 20A	10363	ENSG00000140382	cellular component	organelle	GO:0043226	0.0097
NUCB2	nucleobindin 2	4925	ENSG00000070081	cellular component	organelle	GO:0043226	0.0097
TGFB2	transforming growth factor, beta 2	7042	ENSG00000092969	cellular component	organelle	GO:0043226	0.0097
CREB5	cAMP responsive element binding protein 5	9586	ENSG00000146592	cellular component	organelle	GO:0043226	0.0097
FLOT1	flotillin 1	10211	ENSG00000137312	cellular component	organelle	GO:0043226	0.0097
ESRP1	epithelial splicing regulatory protein 1	54845	ENSG00000104413	cellular component	organelle	GO:0043226	0.0097
MECP2	methyl CpG binding protein 2 (Rett syndrome)	4204	ENSG00000169057	cellular component	organelle	GO:0043226	0.0097
PARP14	poly (ADP-ribose) polymerase family, member 14	54625	ENSG00000173193	cellular component	organelle	GO:0043226	0.0097
MUCL1	mucin-like 1	118430	ENSG00000172551	cellular component	organelle	GO:0043226	0.0097
PIGW	phosphatidylinositol glycan anchor biosynthesis, class W	284098	ENSG00000184886	cellular component	organelle	GO:0043226	0.0097
WASF3	WAS protein family, member 3	10810	ENSG00000132970	cellular component	organelle	GO:0043226	0.0097
HMGA2	high mobility group AT-hook 2	8091	ENSG00000149948	cellular component	organelle	GO:0043226	0.0097
MYT1L	myelin transcription factor 1-like	23040	ENSG00000186487	cellular component	organelle	GO:0043226	0.0097
TUBB	tubulin, beta class I	203068	ENSG00000196230	cellular component	organelle	GO:0043226	0.0097
ATMIN	ATM interactor	23300	ENSG00000166454	cellular component	organelle	GO:0043226	0.0097
FST	follistatin	10468	ENSG00000134363	cellular component	organelle	GO:0043226	0.0097
MRPL14	mitochondrial ribosomal protein L14	64928	ENSG00000180992	cellular component	organelle	GO:0043226	0.0097
SPPL3	signal peptide peptidase like 3	121665	ENSG00000157837	cellular component	organelle	GO:0043226	0.0097
MSI1	musashi homolog 1 (Drosophila)	4440	ENSG00000135097	cellular component	organelle	GO:0043226	0.0097
TAMM41	TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)	132001	ENSG00000144559	cellular component	organelle	GO:0043226	0.0097
RNF6	ring finger protein (C3H2C3 type) 6	6049	ENSG00000127870	cellular component	organelle	GO:0043226	0.0097
RFX3	regulatory factor X, 3 (influences HLA class II expression)	5991	ENSG00000080298	cellular component	organelle	GO:0043226	0.0097
JAKMIP1	janus kinase and microtubule interacting protein 1	152789	ENSG00000152969	cellular component	organelle	GO:0043226	0.0097
ZNF697	zinc finger protein 697	90874	ENSG00000143067	cellular component	organelle	GO:0043226	0.0097
WFS1	Wolfram syndrome 1 (wolframin)	7466	ENSG00000109501	cellular component	organelle	GO:0043226	0.0097
MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)	4085	ENSG00000164109	cellular component	organelle	GO:0043226	0.0097
MESP2	mesoderm posterior 2 homolog (mouse)	145873	ENSG00000188095	cellular component	organelle	GO:0043226	0.0097
NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	8260	ENSG00000102030	cellular component	organelle	GO:0043226	0.0097
ACP1	acid phosphatase 1, soluble	52	ENSG00000143727	cellular component	organelle	GO:0043226	0.0097
MBOAT1	membrane bound O-acyltransferase domain containing 1	154141	ENSG00000172197	cellular component	organelle	GO:0043226	0.0097
FITM2	fat storage-inducing transmembrane protein 2	128486	ENSG00000197296	cellular component	organelle	GO:0043226	0.0097
CMC2	COX assembly mitochondrial protein 2 homolog (S. cerevisiae)	56942	ENSG00000103121	cellular component	organelle	GO:0043226	0.0097
KIAA1279	KIAA1279	26128	ENSG00000198954	cellular component	organelle	GO:0043226	0.0097
EIF5AL1	eukaryotic translation initiation factor 5A-like 1	143244	ENSG00000253626	cellular component	organelle	GO:0043226	0.0097
SEMG1	semenogelin I	6406	ENSG00000124233	cellular component	organelle	GO:0043226	0.0097
INTS8	integrator complex subunit 8	55656	ENSG00000164941	cellular component	organelle	GO:0043226	0.0097
IGF2BP2	insulin-like growth factor 2 mRNA binding protein 2	10644	ENSG00000073792	cellular component	organelle	GO:0043226	0.0097
LETMD1	LETM1 domain containing 1	25875	ENSG00000050426	cellular component	organelle	GO:0043226	0.0097
SRGN	serglycin	5552	ENSG00000122862	cellular component	organelle	GO:0043226	0.0097
IRX6	iroquois homeobox 6	79190	ENSG00000159387	cellular component	organelle	GO:0043226	0.0097
RRP15	ribosomal RNA processing 15 homolog (S. cerevisiae)	51018	ENSG00000067533	cellular component	organelle	GO:0043226	0.0097
MCM10	minichromosome maintenance complex component 10	55388	ENSG00000065328	cellular component	organelle	GO:0043226	0.0097
NKX1-1	NK1 homeobox 1	54729		cellular component	organelle	GO:0043226	0.0097
GLIS3	GLIS family zinc finger 3	169792	ENSG00000107249	cellular component	organelle	GO:0043226	0.0097
CDKN2B	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)	1030	ENSG00000147883	cellular component	organelle	GO:0043226	0.0097
PSTPIP1	proline-serine-threonine phosphatase interacting protein 1	9051	ENSG00000140368	cellular component	organelle	GO:0043226	0.0097
POLH	polymerase (DNA directed), eta	5429	ENSG00000170734	cellular component	organelle	GO:0043226	0.0097
MUC21	mucin 21, cell surface associated	394263	ENSG00000204544	cellular component	organelle	GO:0043226	0.0097
THAP2	THAP domain containing, apoptosis associated protein 2	83591	ENSG00000173451	cellular component	organelle	GO:0043226	0.0097
MAD2L1BP	MAD2L1 binding protein	9587	ENSG00000124688	cellular component	organelle	GO:0043226	0.0097
PSMD6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6	9861	ENSG00000163636	cellular component	organelle	GO:0043226	0.0097
KLLN	killin, p53-regulated DNA replication inhibitor	100144748	ENSG00000227268	cellular component	organelle	GO:0043226	0.0097
MRM1	mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)	79922	ENSG00000129282	cellular component	organelle	GO:0043226	0.0097
TLE1	transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	7088	ENSG00000196781	cellular component	organelle	GO:0043226	0.0097
VRK2	vaccinia related kinase 2	7444	ENSG00000028116	cellular component	organelle	GO:0043226	0.0097
CEP55	centrosomal protein 55kDa	55165	ENSG00000138180	cellular component	organelle	GO:0043226	0.0097
DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16	8449	ENSG00000204560	cellular component	organelle	GO:0043226	0.0097
ZNF595	zinc finger protein 595	152687		cellular component	organelle	GO:0043226	0.0097
HNF1A	HNF1 homeobox A	6927	ENSG00000135100	cellular component	organelle	GO:0043226	0.0097
ANPEP	alanyl (membrane) aminopeptidase	290	ENSG00000166825	cellular component	organelle	GO:0043226	0.0097
BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	53335	ENSG00000119866	cellular component	organelle	GO:0043226	0.0097
HKDC1	hexokinase domain containing 1	80201	ENSG00000156510	cellular component	organelle	GO:0043226	0.0097
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	organelle	GO:0043226	0.0097
WDR93	WD repeat domain 93	56964	ENSG00000140527	cellular component	organelle	GO:0043226	0.0097
HSD3B1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	3283	ENSG00000203857	cellular component	organelle	GO:0043226	0.0097
ZNF876P	zinc finger protein 876, pseudogene	642280		cellular component	organelle	GO:0043226	0.0097
VPS26A	vacuolar protein sorting 26 homolog A (S. pombe)	9559	ENSG00000122958	cellular component	organelle	GO:0043226	0.0097
PEX7	peroxisomal biogenesis factor 7	5191	ENSG00000112357	cellular component	organelle	GO:0043226	0.0097
HRH1	histamine receptor H1	3269	ENSG00000196639	cellular component	organelle	GO:0043226	0.0097
GCSH	glycine cleavage system protein H (aminomethyl carrier)	2653	ENSG00000140905	cellular component	organelle	GO:0043226	0.0097
YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide	7529	ENSG00000166913	cellular component	organelle	GO:0043226	0.0097
RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	26750	ENSG00000136643	cellular component	organelle	GO:0043226	0.0097
SNRPD2	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	6633	ENSG00000125743	cellular component	organelle	GO:0043226	0.0097
HAO2	hydroxyacid oxidase 2 (long chain)	51179	ENSG00000116882	cellular component	organelle	GO:0043226	0.0097
CEP41	centrosomal protein 41kDa	95681	ENSG00000106477	cellular component	organelle	GO:0043226	0.0097
ZMIZ1	zinc finger, MIZ-type containing 1	57178	ENSG00000108175	cellular component	organelle	GO:0043226	0.0097
VPS37B	vacuolar protein sorting 37 homolog B (S. cerevisiae)	79720	ENSG00000139722	cellular component	organelle	GO:0043226	0.0097
ADCY5	adenylate cyclase 5	111	ENSG00000173175	cellular component	organelle	GO:0043226	0.0097
PLA2G1B	phospholipase A2, group IB (pancreas)	5319	ENSG00000170890	cellular component	organelle	GO:0043226	0.0097
MTHFS	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)	10588	ENSG00000136371	cellular component	organelle	GO:0043226	0.0097
HLA-B	major histocompatibility complex, class I, B	3106	ENSG00000234745	cellular component	organelle	GO:0043226	0.0097
CNOT2	CCR4-NOT transcription complex, subunit 2	4848	ENSG00000111596	cellular component	organelle	GO:0043226	0.0097
CPA2	carboxypeptidase A2 (pancreatic)	1358	ENSG00000158516	cellular component	organelle	GO:0043226	0.0097
FAM53A	family with sequence similarity 53, member A	152877	ENSG00000174137	cellular component	organelle	GO:0043226	0.0097
RPLP0	ribosomal protein, large, P0	6175	ENSG00000089157	cellular component	organelle	GO:0043226	0.0097
ATF1	activating transcription factor 1	466	ENSG00000123268	cellular component	organelle	GO:0043226	0.0097
UTP23	UTP23, small subunit (SSU) processome component, homolog (yeast)	84294	ENSG00000147679	cellular component	organelle	GO:0043226	0.0097
COX6A1	cytochrome c oxidase subunit VIa polypeptide 1	1337	ENSG00000111775	cellular component	organelle	GO:0043226	0.0097
PRICKLE2	prickle homolog 2 (Drosophila)	166336	ENSG00000163637	cellular component	organelle	GO:0043226	0.0097
ABCD1	ATP-binding cassette, sub-family D (ALD), member 1	215	ENSG00000101986	cellular component	organelle	GO:0043226	0.0097
TESPA1	thymocyte expressed, positive selection associated 1	9840	ENSG00000135426	cellular component	organelle	GO:0043226	0.0097
C16orf46	chromosome 16 open reading frame 46	123775	ENSG00000166455	cellular component	organelle	GO:0043226	0.0097
CRIPAK	cysteine-rich PAK1 inhibitor	285464	ENSG00000179979	cellular component	organelle	GO:0043226	0.0097
P2RX4	purinergic receptor P2X, ligand-gated ion channel, 4	5025	ENSG00000135124	cellular component	organelle	GO:0043226	0.0097
CENPW	centromere protein W	387103	ENSG00000203760	cellular component	organelle	GO:0043226	0.0097
MLEC	malectin	9761	ENSG00000110917	cellular component	organelle	GO:0043226	0.0097
CDK8	cyclin-dependent kinase 8	1024	ENSG00000132964	cellular component	organelle	GO:0043226	0.0097
TMEM187	transmembrane protein 187	8269	ENSG00000177854	cellular component	organelle	GO:0043226	0.0097
PEAK1	NKF3 kinase family member	79834	ENSG00000173517	cellular component	organelle	GO:0043226	0.0097
TLE4	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)	7091	ENSG00000106829	cellular component	organelle	GO:0043226	0.0097
USH1C	Usher syndrome 1C (autosomal recessive, severe)	10083	ENSG00000006611	cellular component	organelle	GO:0043226	0.0097
TFCP2	transcription factor CP2	7024	ENSG00000135457	cellular component	organelle	GO:0043226	0.0097
PPP1R18	protein phosphatase 1, regulatory subunit 18	170954	ENSG00000146112	cellular component	organelle	GO:0043226	0.0097
SEMG2	semenogelin II	6407	ENSG00000124157	cellular component	organelle	GO:0043226	0.0097
C2CD4A	C2 calcium-dependent domain containing 4A	145741	ENSG00000198535	cellular component	organelle	GO:0043226	0.0097
PTPLB	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b	201562	ENSG00000206527	cellular component	organelle	GO:0043226	0.0097
ATXN7	ataxin 7	6314	ENSG00000163635	cellular component	organelle	GO:0043226	0.0097
TCF7L2	transcription factor 7-like 2 (T-cell specific, HMG-box)	6934	ENSG00000148737	cellular component	organelle	GO:0043226	0.0097
UBE2E1	ubiquitin-conjugating enzyme E2E 1	7324	ENSG00000170142	cellular component	organelle	GO:0043226	0.0097
RNF10	ring finger protein 10	9921	ENSG00000022840	cellular component	organelle	GO:0043226	0.0097
EML2	echinoderm microtubule associated protein like 2	24139	ENSG00000125746	cellular component	organelle	GO:0043226	0.0097
DUSP9	dual specificity phosphatase 9	1852	ENSG00000130829	cellular component	organelle	GO:0043226	0.0097
MYO19	myosin XIX	80179	ENSG00000141140	cellular component	organelle	GO:0043226	0.0097
OLIG3	oligodendrocyte transcription factor 3	167826	ENSG00000177468	cellular component	organelle	GO:0043226	0.0097
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	10352	ENSG00000116874	cellular component	organelle	GO:0043226	0.0097
CAND2	cullin-associated and neddylation-dissociated 2 (putative)	23066	ENSG00000144712	cellular component	organelle	GO:0043226	0.0097
MPHOSPH9	M-phase phosphoprotein 9	10198	ENSG00000051825	cellular component	organelle	GO:0043226	0.0097
CAPN11	calpain 11	11131	ENSG00000137225	cellular component	organelle	GO:0043226	0.0097
VGLL4	vestigial like 4 (Drosophila)	9686	ENSG00000144560	cellular component	organelle	GO:0043226	0.0097
MESP1	mesoderm posterior 1 homolog (mouse)	55897	ENSG00000166823	cellular component	organelle	GO:0043226	0.0097
HLA-C	major histocompatibility complex, class I, C	3107	ENSG00000204525	cellular component	organelle	GO:0043226	0.0097
GAN	gigaxonin	8139	ENSG00000127688	cellular component	organelle	GO:0043226	0.0097
TICRR	TOPBP1-interacting checkpoint and replication regulator	90381	ENSG00000140534	cellular component	organelle	GO:0043226	0.0097
SPAG17	sperm associated antigen 17	200162	ENSG00000155761	cellular component	organelle	GO:0043226	0.0097
VASP	vasodilator-stimulated phosphoprotein	7408	ENSG00000125753	cellular component	organelle	GO:0043226	0.0097
RHBDD1	rhomboid domain containing 1	84236	ENSG00000144468	cellular component	organelle	GO:0043226	0.0097
RTN2	reticulon 2	6253	ENSG00000125744	cellular component	organelle	GO:0043226	0.0097
C11orf54	chromosome 11 open reading frame 54	28970	ENSG00000182919	cellular component	organelle	GO:0043226	0.0097
RPL15	ribosomal protein L15	6138	ENSG00000174748	cellular component	organelle	GO:0043226	0.0097
MED31	mediator complex subunit 31	51003	ENSG00000108590	cellular component	organelle	GO:0043226	0.0097
CIB1	calcium and integrin binding 1 (calmyrin)	10519	ENSG00000185043	cellular component	organelle	GO:0043226	0.0097
TIMP4	TIMP metallopeptidase inhibitor 4	7079	ENSG00000157150	cellular component	organelle	GO:0043226	0.0097
CDSN	corneodesmosin	1041	ENSG00000204539	cellular component	organelle	GO:0043226	0.0097
ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	ENSG00000181092	cellular component	organelle	GO:0043226	0.0097
RSPH9	radial spoke head 9 homolog (Chlamydomonas)	221421	ENSG00000172426	cellular component	organelle	GO:0043226	0.0097
CTBP1	C-terminal binding protein 1	1487	ENSG00000159692	cellular component	organelle	GO:0043226	0.0097
DIRC2	disrupted in renal carcinoma 2	84925	ENSG00000138463	cellular component	organelle	GO:0043226	0.0097
PCGF3	polycomb group ring finger 3	10336	ENSG00000185619	cellular component	organelle	GO:0043226	0.0097
HCFC1	host cell factor C1 (VP16-accessory protein)	3054	ENSG00000172534	cellular component	organelle	GO:0043226	0.0097
PPIF	peptidylprolyl isomerase F	10105	ENSG00000108179	cellular component	organelle	GO:0043226	0.0097
C17orf49	chromosome 17 open reading frame 49	124944	ENSG00000161939,ENSG00000258315	cellular component	organelle	GO:0043226	0.0097
FBXW7	F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase	55294	ENSG00000109670	cellular component	organelle	GO:0043226	0.0097
