symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
NME8	NME/NM23 family member 8	51314	ENSG00000086288	cellular component	intracellular part	GO:0044424	0.3819
TOP3B	topoisomerase (DNA) III beta	8940	ENSG00000100038	cellular component	intracellular part	GO:0044424	0.3819
RMND1	required for meiotic nuclear division 1 homolog (S. cerevisiae)	55005	ENSG00000155906	cellular component	intracellular part	GO:0044424	0.3819
ATG9B	autophagy related 9B	285973		cellular component	intracellular part	GO:0044424	0.3819
ERLIN1	ER lipid raft associated 1	10613	ENSG00000107566	cellular component	intracellular part	GO:0044424	0.3819
TM7SF2	transmembrane 7 superfamily member 2	7108	ENSG00000149809	cellular component	intracellular part	GO:0044424	0.3819
RNH1	ribonuclease/angiogenin inhibitor 1	6050	ENSG00000023191	cellular component	intracellular part	GO:0044424	0.3819
RAD52	RAD52 homolog (S. cerevisiae)	5893	ENSG00000002016	cellular component	intracellular part	GO:0044424	0.3819
MYCT1	myc target 1	80177	ENSG00000120279	cellular component	intracellular part	GO:0044424	0.3819
RNF151	ring finger protein 151	146310	ENSG00000179580	cellular component	intracellular part	GO:0044424	0.3819
NR1H3	nuclear receptor subfamily 1, group H, member 3	10062	ENSG00000025434	cellular component	intracellular part	GO:0044424	0.3819
PHLPP1	PH domain and leucine rich repeat protein phosphatase 1	23239	ENSG00000081913	cellular component	intracellular part	GO:0044424	0.3819
SCD	stearoyl-CoA desaturase (delta-9-desaturase)	6319	ENSG00000099194	cellular component	intracellular part	GO:0044424	0.3819
F2	coagulation factor II (thrombin)	2147	ENSG00000180210	cellular component	intracellular part	GO:0044424	0.3819
FMNL3	formin-like 3	91010	ENSG00000161791	cellular component	intracellular part	GO:0044424	0.3819
MEOX1	mesenchyme homeobox 1	4222	ENSG00000005102	cellular component	intracellular part	GO:0044424	0.3819
HN1L	hematological and neurological expressed 1-like	90861	ENSG00000206053	cellular component	intracellular part	GO:0044424	0.3819
SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	79751	ENSG00000177542	cellular component	intracellular part	GO:0044424	0.3819
LRP5	low density lipoprotein receptor-related protein 5	4041	ENSG00000162337	cellular component	intracellular part	GO:0044424	0.3819
SOX4	SRY (sex determining region Y)-box 4	6659	ENSG00000124766	cellular component	intracellular part	GO:0044424	0.3819
KCNH2	potassium voltage-gated channel, subfamily H (eag-related), member 2	3757	ENSG00000055118	cellular component	intracellular part	GO:0044424	0.3819
LUC7L	LUC7-like (S. cerevisiae)	55692	ENSG00000007392	cellular component	intracellular part	GO:0044424	0.3819
UBTF	upstream binding transcription factor, RNA polymerase I	7343	ENSG00000108312	cellular component	intracellular part	GO:0044424	0.3819
ACTR3C	ARP3 actin-related protein 3 homolog C (yeast)	653857	ENSG00000106526	cellular component	intracellular part	GO:0044424	0.3819
ZNF732	zinc finger protein 732	654254		cellular component	intracellular part	GO:0044424	0.3819
MADD	MAP-kinase activating death domain	8567	ENSG00000110514	cellular component	intracellular part	GO:0044424	0.3819
GIMAP8	GTPase, IMAP family member 8	155038	ENSG00000171115	cellular component	intracellular part	GO:0044424	0.3819
GAK	cyclin G associated kinase	2580	ENSG00000178950	cellular component	intracellular part	GO:0044424	0.3819
NUDT9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	53343	ENSG00000170502	cellular component	intracellular part	GO:0044424	0.3819
CAPN1	calpain 1, (mu/I) large subunit	823	ENSG00000014216	cellular component	intracellular part	GO:0044424	0.3819
STARD3NL	STARD3 N-terminal like	83930	ENSG00000010270	cellular component	intracellular part	GO:0044424	0.3819
GRN	granulin	2896	ENSG00000030582	cellular component	intracellular part	GO:0044424	0.3819
PIGN	phosphatidylinositol glycan anchor biosynthesis, class N	23556	ENSG00000197563	cellular component	intracellular part	GO:0044424	0.3819
ZNF408	zinc finger protein 408	79797	ENSG00000175213	cellular component	intracellular part	GO:0044424	0.3819
TMUB1	transmembrane and ubiquitin-like domain containing 1	83590	ENSG00000164897	cellular component	intracellular part	GO:0044424	0.3819
RUNX2	runt-related transcription factor 2	860	ENSG00000124813	cellular component	intracellular part	GO:0044424	0.3819
DECR2	2,4-dienoyl CoA reductase 2, peroxisomal	26063	ENSG00000242612	cellular component	intracellular part	GO:0044424	0.3819
DPF2	D4, zinc and double PHD fingers family 2	5977	ENSG00000133884	cellular component	intracellular part	GO:0044424	0.3819
MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	23162	ENSG00000138834	cellular component	intracellular part	GO:0044424	0.3819
CLIC6	chloride intracellular channel 6	54102	ENSG00000159212	cellular component	intracellular part	GO:0044424	0.3819
DEAF1	deformed epidermal autoregulatory factor 1 (Drosophila)	10522	ENSG00000177030	cellular component	intracellular part	GO:0044424	0.3819
HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	3178	ENSG00000135486	cellular component	intracellular organelle lumen	GO:0070013	0.3819
MRPL49	mitochondrial ribosomal protein L49	740	ENSG00000149792	cellular component	intracellular organelle part	GO:0044446	0.3819
AAAS	achalasia, adrenocortical insufficiency, alacrimia	8086	ENSG00000094914	cellular component	intracellular organelle lumen	GO:0070013	0.3819
RILP	Rab interacting lysosomal protein	83547	ENSG00000167705	cellular component	intracellular organelle part	GO:0044446	0.3819
ATG9B	autophagy related 9B	285973		cellular component	intracellular organelle part	GO:0044446	0.3819
CEP89	centrosomal protein 89kDa	84902	ENSG00000121289	cellular component	intracellular organelle part	GO:0044446	0.3819
ERLIN1	ER lipid raft associated 1	10613	ENSG00000107566	cellular component	intracellular organelle part	GO:0044446	0.3819
PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	5702	ENSG00000165916	cellular component	intracellular organelle part	GO:0044446	0.3819
TM7SF2	transmembrane 7 superfamily member 2	7108	ENSG00000149809	cellular component	intracellular organelle part	GO:0044446	0.3819
RAD52	RAD52 homolog (S. cerevisiae)	5893	ENSG00000002016	cellular component	intracellular organelle part	GO:0044446	0.3819
SYVN1	synovial apoptosis inhibitor 1, synoviolin	84447	ENSG00000162298	cellular component	intracellular organelle part	GO:0044446	0.3819
MKKS	McKusick-Kaufman syndrome	8195	ENSG00000125863	cellular component	intracellular organelle part	GO:0044446	0.3819
MPG	N-methylpurine-DNA glycosylase	4350	ENSG00000103152	cellular component	intracellular organelle part	GO:0044446	0.3819
B4GALNT3	beta-1,4-N-acetyl-galactosaminyl transferase 3	283358	ENSG00000139044	cellular component	intracellular organelle part	GO:0044446	0.3819
LIN7C	lin-7 homolog C (C. elegans)	55327	ENSG00000148943	cellular component	intracellular organelle part	GO:0044446	0.3819
DDB2	damage-specific DNA binding protein 2, 48kDa	1643	ENSG00000134574	cellular component	intracellular organelle part	GO:0044446	0.3819
CPT1A	carnitine palmitoyltransferase 1A (liver)	1374	ENSG00000110090	cellular component	intracellular organelle part	GO:0044446	0.3819
NDUFB10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa	4716	ENSG00000140990	cellular component	intracellular organelle part	GO:0044446	0.3819
FOXC2	forkhead box C2 (MFH-1, mesenchyme forkhead 1)	2303	ENSG00000176692	cellular component	intracellular organelle part	GO:0044446	0.3819
PRPF40B	PRP40 pre-mRNA processing factor 40 homolog B (S. cerevisiae)	25766	ENSG00000110844	cellular component	intracellular organelle part	GO:0044446	0.3819
STUB1	STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase	10273	ENSG00000103266	cellular component	intracellular organelle part	GO:0044446	0.3819
TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	55720	ENSG00000167721	cellular component	intracellular organelle part	GO:0044446	0.3819
HOXC5	homeobox C5	3222	ENSG00000172789	cellular component	intracellular organelle part	GO:0044446	0.3819
DUSP3	dual specificity phosphatase 3	1845	ENSG00000108861	cellular component	intracellular organelle part	GO:0044446	0.3819
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	cellular component	intracellular organelle part	GO:0044446	0.3819
CDCA5	cell division cycle associated 5	113130	ENSG00000146670	cellular component	intracellular organelle part	GO:0044446	0.3819
COX7A2L	cytochrome c oxidase subunit VIIa polypeptide 2 like	9167	ENSG00000115944	cellular component	intracellular organelle part	GO:0044446	0.3819
SEC31B	SEC31 homolog B (S. cerevisiae)	25956	ENSG00000075826	cellular component	intracellular organelle part	GO:0044446	0.3819
ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8	11194	ENSG00000197150	cellular component	intracellular organelle part	GO:0044446	0.3819
MYBPC3	myosin binding protein C, cardiac	4607	ENSG00000134571	cellular component	intracellular organelle part	GO:0044446	0.3819
ESR1	estrogen receptor 1	2099	ENSG00000091831	cellular component	intracellular organelle part	GO:0044446	0.3819
EXOSC2	exosome component 2	23404	ENSG00000130713	cellular component	intracellular organelle part	GO:0044446	0.3819
PRPH	peripherin	5630	ENSG00000135406	cellular component	intracellular organelle part	GO:0044446	0.3819
IQSEC3	IQ motif and Sec7 domain 3	440073	ENSG00000120645	cellular component	intracellular organelle part	GO:0044446	0.3819
DPF2	D4, zinc and double PHD fingers family 2	5977	ENSG00000133884	cellular component	intracellular organelle part	GO:0044446	0.3819
DGKQ	diacylglycerol kinase, theta 110kDa	1609	ENSG00000145214	cellular component	intracellular organelle part	GO:0044446	0.3819
SOX9	SRY (sex determining region Y)-box 9	6662	ENSG00000125398	cellular component	intracellular organelle part	GO:0044446	0.3819
MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	23162	ENSG00000138834	cellular component	intracellular organelle part	GO:0044446	0.3819
SULF1	sulfatase 1	23213	ENSG00000137573	cellular component	intracellular organelle part	GO:0044446	0.3819
SCD	stearoyl-CoA desaturase (delta-9-desaturase)	6319	ENSG00000099194	cellular component	intracellular organelle part	GO:0044446	0.3819
GIMAP1	GTPase, IMAP family member 1	170575	ENSG00000213203	cellular component	intracellular organelle part	GO:0044446	0.3819
NR1H3	nuclear receptor subfamily 1, group H, member 3	10062	ENSG00000025434	cellular component	intracellular organelle part	GO:0044446	0.3819
DYNC1I1	dynein, cytoplasmic 1, intermediate chain 1	1780	ENSG00000158560	cellular component	intracellular organelle part	GO:0044446	0.3819
ARFGAP2	ADP-ribosylation factor GTPase activating protein 2	84364	ENSG00000149182	cellular component	intracellular organelle part	GO:0044446	0.3819
MYO1C	myosin IC	4641	ENSG00000197879	cellular component	intracellular organelle part	GO:0044446	0.3819
PIGC	phosphatidylinositol glycan anchor biosynthesis, class C	5279	ENSG00000135845	cellular component	intracellular organelle part	GO:0044446	0.3819
SNRNP25	small nuclear ribonucleoprotein 25kDa (U11/U12)	79622		cellular component	intracellular organelle part	GO:0044446	0.3819
C19orf40	chromosome 19 open reading frame 40	91442	ENSG00000131944	cellular component	intracellular organelle part	GO:0044446	0.3819
SMEK2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)	57223	ENSG00000138041	cellular component	intracellular organelle part	GO:0044446	0.3819
EFTUD2	elongation factor Tu GTP binding domain containing 2	9343	ENSG00000108883	cellular component	intracellular organelle part	GO:0044446	0.3819
HOXC11	homeobox C11	3227	ENSG00000123388	cellular component	intracellular organelle part	GO:0044446	0.3819
PIGG	phosphatidylinositol glycan anchor biosynthesis, class G	54872	ENSG00000174227	cellular component	intracellular organelle part	GO:0044446	0.3819
UVSSA	UV-stimulated scaffold protein A	57654	ENSG00000163945	cellular component	intracellular organelle part	GO:0044446	0.3819
PTDSS2	phosphatidylserine synthase 2	81490	ENSG00000174915	cellular component	intracellular organelle part	GO:0044446	0.3819
AKAP11	A kinase (PRKA) anchor protein 11	11215	ENSG00000023516	cellular component	intracellular organelle part	GO:0044446	0.3819
IDUA	iduronidase, alpha-L-	3425	ENSG00000127415	cellular component	intracellular organelle part	GO:0044446	0.3819
ZNF385A	zinc finger protein 385A	25946	ENSG00000161642	cellular component	intracellular organelle part	GO:0044446	0.3819
NOS3	nitric oxide synthase 3 (endothelial cell)	4846	ENSG00000164867	cellular component	intracellular organelle part	GO:0044446	0.3819
REPIN1	replication initiator 1	29803	ENSG00000214022	cellular component	intracellular organelle part	GO:0044446	0.3819
CALCOCO1	calcium binding and coiled-coil domain 1	57658	ENSG00000012822	cellular component	intracellular organelle part	GO:0044446	0.3819
CBX5	chromobox homolog 5	23468	ENSG00000094916	cellular component	intracellular organelle part	GO:0044446	0.3819
RARG	retinoic acid receptor, gamma	5916	ENSG00000172819	cellular component	intracellular organelle part	GO:0044446	0.3819
PNPT1	polyribonucleotide nucleotidyltransferase 1	87178	ENSG00000138035	cellular component	intracellular organelle part	GO:0044446	0.3819
E2F3	E2F transcription factor 3	1871	ENSG00000112242	cellular component	intracellular organelle part	GO:0044446	0.3819
MRPS35	mitochondrial ribosomal protein S35	60488	ENSG00000061794	cellular component	intracellular organelle part	GO:0044446	0.3819
GIMAP5	GTPase, IMAP family member 5	55340	ENSG00000196329	cellular component	intracellular organelle part	GO:0044446	0.3819
NAGS	N-acetylglutamate synthase	162417	ENSG00000161653	cellular component	intracellular organelle part	GO:0044446	0.3819
GFER	growth factor, augmenter of liver regeneration	2671	ENSG00000127554	cellular component	intracellular organelle part	GO:0044446	0.3819
ERC1	ELKS/RAB6-interacting/CAST family member 1	23085	ENSG00000082805	cellular component	intracellular organelle part	GO:0044446	0.3819
EML4	echinoderm microtubule associated protein like 4	27436	ENSG00000143924	cellular component	intracellular organelle part	GO:0044446	0.3819
HDAC5	histone deacetylase 5	10014	ENSG00000108840	cellular component	intracellular organelle part	GO:0044446	0.3819
GJC1	gap junction protein, gamma 1, 45kDa	10052	ENSG00000182963	cellular component	intracellular organelle part	GO:0044446	0.3819
MRPL28	mitochondrial ribosomal protein L28	10573	ENSG00000086504	cellular component	intracellular organelle part	GO:0044446	0.3819
TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	10312	ENSG00000110719	cellular component	intracellular organelle part	GO:0044446	0.3819
CCDC103	coiled-coil domain containing 103	388389	ENSG00000167131	cellular component	intracellular organelle part	GO:0044446	0.3819
TUBA1A	tubulin, alpha 1a	7846	ENSG00000167552	cellular component	intracellular organelle part	GO:0044446	0.3819
SALL1	sal-like 1 (Drosophila)	6299	ENSG00000103449	cellular component	intracellular organelle part	GO:0044446	0.3819
PEX2	peroxisomal biogenesis factor 2	5828	ENSG00000164751	cellular component	intracellular organelle part	GO:0044446	0.3819
SPPL2C	signal peptide peptidase like 2C	162540	ENSG00000185294	cellular component	intracellular organelle part	GO:0044446	0.3819
IFT140	intraflagellar transport 140 homolog (Chlamydomonas)	9742	ENSG00000187535	cellular component	intracellular organelle part	GO:0044446	0.3819
DLX5	distal-less homeobox 5	1749	ENSG00000105880	cellular component	intracellular organelle part	GO:0044446	0.3819
MBOAT1	membrane bound O-acyltransferase domain containing 1	154141	ENSG00000172197	cellular component	intracellular organelle part	GO:0044446	0.3819
SYNE1	spectrin repeat containing, nuclear envelope 1	23345	ENSG00000131018	cellular component	intracellular organelle part	GO:0044446	0.3819
IRF7	interferon regulatory factor 7	3665	ENSG00000185507	cellular component	intracellular organelle part	GO:0044446	0.3819
FAU	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed	2197	ENSG00000149806	cellular component	intracellular organelle part	GO:0044446	0.3819
